"code_insee","nom_officiel","code_postal","population","superficie_cadastrale","Longitude","Latitude","CHELSA_bio01_1981.2010_V.2.1","CHELSA_bio04_1981.2010_V.2.1","CHELSA_bio12_1981.2010_V.2.1","CHELSA_bio15_1981.2010_V.2.1","SOILGRID_phh2o_Fr","SOILGRID_wv0033_Fr"
"31201","Frontignan-Savès","31230",67,280,0.913415191518705,43.3990137837132,13.3111343383789,560.521179199219,761.314819335938,17.0586605072021,71.7414627075195,315.489715576172
"30253","Saint-Florent-sur-Auzonnet","30960",1203,930,4.10670659855876,44.2377442962123,13.026252746582,617.366943359375,1512.02136230469,42.7455558776855,67.0198059082031,368.878509521484
"30273","Saint-Julien-de-Peyrolas","30760",1501,1250,4.56796324674035,44.283156938121,14.5737752914429,658.719604492188,888.015014648438,38.1957244873047,70.9468154907227,366.833038330078
"30254","Saint-Geniès-de-Comolas","30150",2013,830,4.7310430291914,44.0657045258327,15.008978843689,661.786437988281,746.412780761719,39.1986312866211,69.4923706054688,344.081115722656
"30255","Saint-Geniès-de-Malgoirès","30190",3172,1150,4.21244191663357,43.9463539714978,14.4332075119019,648.602844238281,904.628112792969,43.2554359436035,68.0242080688477,342.635375976562
"30260","Saint-Hilaire-d'Ozilhan","30210",1115,1670,4.5998246833432,43.9726316591929,14.7789964675903,653.123352050781,725.220581054688,38.8252601623535,69.7012100219727,354.989440917969
"30256","Saint-Gervais","30200",792,1190,4.57931011111925,44.1952070996808,14.4783391952515,655.695434570312,820.387573242188,37.6795501708984,71.8428802490234,379.731597900391
"30257","Saint-Gervasy","30320",1990,690,4.46964762393732,43.8742980197239,15.0707750320435,652.894104003906,748.18701171875,40.1818008422852,68.5670928955078,348.079040527344
"30258","Saint-Gilles","30800",14427,15370,4.4074136713035,43.6577593060494,15.3638010025024,596.90966796875,680.351745605469,43.5794830322266,68.8616790771484,344.437713623047
"31202","Fronton","31620",6664,4580,1.37922333388579,43.852091908629,13.6334247589111,581.066223144531,698.337951660156,15.9695777893066,65.4959869384766,272.125122070312
"30259","Saint-Hilaire-de-Brethmas","30560",4643,1390,4.12318319068147,44.0921032897102,14.1643371582031,639.848205566406,1046.89953613281,42.1712875366211,70.4867553710938,346.605743408203
"30288","Saint-Nazaire","30200",1297,670,4.62298685008373,44.200256893501,14.5227308273315,657.514587402344,844.408996582031,37.3638038635254,73.4011917114258,380.327056884766
"30263","Saint-Hippolyte-du-Fort","30170",3739,2940,3.85273722926417,43.9535178600511,13.4992876052856,621.235229492188,1238.61791992188,42.1530914306641,69.6209411621094,353.709136962891
"30264","Saint-Jean-de-Ceyrargues","30360",173,670,4.22596024595137,44.0546346612212,14.1506996154785,644.47705078125,919.078308105469,41.181396484375,73.5857315063477,367.12451171875
"31012","Arbon","31160",94,450,0.731644121289058,43.0006511732172,10.9435272216797,545.142761230469,1159.67114257812,15.7835712432861,60.3397026062012,331.063690185547
"30265","Saint-Jean-de-Crieulon","30610",254,560,3.99837657897838,43.9665370528343,14.2093553543091,639.368713378906,1013.24603271484,43.2339935302734,75.4356079101562,369.650634765625
"30266","Saint-Jean-de-Maruéjols-et-Avéjan","30430",856,1730,4.29981979233986,44.2673196319639,14.2453117370605,639.836975097656,978.902465820312,40.4833183288574,72.8501205444336,374.839141845703
"31013","Ardiège","31210",372,380,0.644370189242219,43.0668211221878,12.2064657211304,537.471923828125,1168.49365234375,16.5474300384521,60.5146179199219,329.850738525391
"30267","Saint-Jean-de-Serres","30350",536,830,4.07637851708489,43.9894120752487,14.2131700515747,642.322326660156,984.102905273438,43.0133819580078,76.660514831543,358.263702392578
"30268","Saint-Jean-de-Valériscle","30960",593,820,4.14080632626149,44.2342089830547,13.1784553527832,619.453552246094,1450.43176269531,42.9446411132812,67.9364395141602,367.681640625
"30270","Saint-Jean-du-Pin","30140",1531,1400,4.03316051103451,44.1164039378206,13.2597789764404,624.273376464844,1369.12866210938,42.5199203491211,68.1490783691406,370.198699951172
"30271","Saint-Julien-de-Cassagnas","30500",730,450,4.20403427867926,44.2126128157243,14.0732307434082,634.709838867188,1183.19909667969,42.5320091247559,74.7804107666016,370.649475097656
"30272","Saint-Julien-de-la-Nef","30440",145,880,3.68481207441437,43.9625096708874,13.1286840438843,609.52978515625,1155.12365722656,42.4903717041016,65.7665176391602,361.550903320312
"39214","Esserval-Tartre","39250",132,1220,6.03215463030319,46.8303078248209,8.38290596008301,601.049255371094,1960.23791503906,9.98529148101807,59.9367980957031,351.061279296875
"30274","Saint-Julien-les-Rosiers","30340",3492,1400,4.10025789762107,44.1902427318826,13.4007205963135,622.708801269531,1271.08117675781,41.9725151062012,70.6766128540039,367.383270263672
"30275","Saint-Just-et-Vacquières","30580",326,2350,4.23584427150754,44.1003995991456,13.779993057251,636.961791992188,989.080749511719,40.2392387390137,70.8180770874023,376.025329589844
"30276","Saint-Laurent-d'Aigouze","30220",3651,8980,4.24273788467904,43.5708702858576,15.3213310241699,549.704772949219,642.058410644531,44.3721504211426,48.8867034912109,242.661926269531
"30277","Saint-Laurent-de-Carnols","30200",535,1020,4.53181200620136,44.2256950990749,14.1527786254883,650.341918945312,881.011840820312,37.8649406433105,69.4019622802734,380.283996582031
"31022","Aucamville","31140",9578,400,1.42333716921745,43.6710928090263,13.8185214996338,579.015747070312,641.118835449219,17.5222816467285,5.85037899017334,22.1474533081055
"31023","Aulon","31420",313,1490,0.813047486556795,43.190386755324,12.6499881744385,546.118469238281,962.051208496094,16.8250007629395,64.2424545288086,321.46728515625
"30278","Saint-Laurent-des-Arbres","30126",2984,1640,4.69206695368205,44.0553857068284,14.6703062057495,656.137573242188,834.511657714844,39.2964477539062,72.0117568969727,368.335052490234
"30279","Saint-Laurent-la-Vernède","30330",707,1180,4.4614319025912,44.111355437532,13.8316679000854,642.828308105469,958.171691894531,39.6244277954102,69.1626968383789,380.614044189453
"31031","Ausson","31210",592,440,0.589741430262997,43.0914044810387,12.4515590667725,535.062194824219,1181.83837890625,16.9295139312744,59.7871284484863,339.835510253906
"30280","Saint-Laurent-le-Minier","30440",371,1330,3.6528171986636,43.9243693161077,12.564772605896,602.340087890625,1372.89245605469,43.501895904541,65.2950210571289,360.518585205078
"31040","Bachos","31440",33,270,0.603074728871236,42.898651808467,8.79818153381348,558.599792480469,1155.58557128906,15.4014759063721,58.8538360595703,329.246917724609
"30281","Saint-Mamert-du-Gard","30730",1617,1430,4.17338068222915,43.8832112467366,14.3169937133789,647.045471191406,948.422485351562,43.136848449707,70.580192565918,362.182708740234
"30313","Sauzet","30190",827,670,4.21653813756071,43.9622785032009,14.4582176208496,648.564208984375,887.143005371094,43.0530166625977,72.2864837646484,365.797607421875
"30282","Saint-Marcel-de-Careiret","30330",873,1020,4.48457919689213,44.142236400333,13.969913482666,645.679931640625,957.335510253906,39.7087478637695,71.5960540771484,381.948364257812
"31041","Bagiry","31510",107,280,0.624002261373738,42.9802014048613,11.8701858520508,543.071838378906,1127.13391113281,16.0791244506836,60.5568923950195,336.856567382812
"31042","Bagnères-de-Luchon","31110",2081,5280,0.626984916325474,42.7349464533449,6.27670383453369,593.412292480469,1210.94067382812,16.1954574584961,58.6151580810547,336.242828369141
"30283","Saint-Martial","30440",182,1720,3.74422606255521,44.0385126567713,11.1768083572388,590.093200683594,1448.6240234375,39.8322677612305,65.1258697509766,374.407562255859
"30284","Saint-Martin-de-Valgalgues","30520",4721,1310,4.07532439986614,44.1656091864215,13.7459344863892,628.093933105469,1197.06005859375,42.5475692749023,61.372241973877,318.517761230469
"30285","Saint-Maurice-de-Cazevieille","30360",761,1320,4.24238963274743,44.034959565704,14.1632804870605,645.610778808594,894.707397460938,41.3284301757812,74.3801956176758,374.353881835938
"39216","Étival","39130",310,1380,5.79385858526537,46.4922247007004,8.45952224731445,604.610229492188,2062.7900390625,10.7489881515503,60.1779022216797,336.082885742188
"30286","Saint-Maximin","30700",794,990,4.45594794061067,43.9881409341397,14.7062587738037,651.173583984375,750.805114746094,39.8725891113281,71.962776184082,367.360961914062
"30304","Salazac","30760",215,1000,4.53672054129707,44.257136963276,13.9177074432373,647.920227050781,971.992614746094,38.1257858276367,69.6044616699219,380.913482666016
"30287","Saint-Michel-d'Euzet","30200",719,1040,4.55128743315427,44.2054979308,14.3557300567627,653.562561035156,835.4150390625,37.8786468505859,72.2874298095703,383.155334472656
"30311","Sauve","30610",1956,3160,3.95496102577615,43.9373727713796,13.8425712585449,632.894714355469,1073.43200683594,43.4136123657227,71.8751907348633,365.958801269531
"45174","Jouy-en-Pithiverais","45480",266,1590,2.13093224690645,48.1503003898507,11.2389249801636,559.955871582031,695.544799804688,12.2499332427979,70.6705703735352,329.749603271484
